   price  quantity  type               timestamp
   price  quantity  type               timestamp
0  42090   23.1915     1 2024-04-28 19:07:04.544
1  42110    0.0000     1 2024-04-28 19:07:04.544
2  42120  140.4801     1 2024-04-28 19:07:04.544
3  42130    0.0000     1 2024-04-28 19:07:04.544
4  42140  183.2127     1 2024-04-28 19:07:04.544
   price  quantity  type               timestamp
0  42050  224.6040     0 2024-04-28 19:07:09.500
1  42040   52.4801     0 2024-04-28 19:07:09.500
2  42030  694.2276     0 2024-04-28 19:07:09.500
3  42020  167.1826     0 2024-04-28 19:07:09.500
4  42010   25.0000     0 2024-04-28 19:07:09.500
   price  quantity  type               timestamp
0  42090   23.1915     1 2024-04-28 19:07:09.500
1  42110    0.0000     1 2024-04-28 19:07:09.500
2  42120  140.4801     1 2024-04-28 19:07:09.500
3  42130    0.0000     1 2024-04-28 19:07:09.500
4  42140  183.2127     1 2024-04-28 19:07:09.500
   price  quantity  type               timestamp
0  42050  224.6040     0 2024-04-28 19:07:14.461
1  42040   52.4801     0 2024-04-28 19:07:14.461
2  42030  670.4801     0 2024-04-28 19:07:14.461
3  42020  191.9220     0 2024-04-28 19:07:14.461
4  42010   25.0000     0 2024-04-28 19:07:14.461
   price  quantity  type               timestamp
0  42090   19.7822     1 2024-04-28 19:07:14.461
1  42110    0.0000     1 2024-04-28 19:07:14.461
2  42120  140.4801     1 2024-04-28 19:07:14.461
3  42130    0.0000     1 2024-04-28 19:07:14.461
4  42140  183.2127     1 2024-04-28 19:07:14.461
   price  quantity  type               timestamp
0  42050  186.3586     0 2024-04-28 19:07:19.422
1  42040   52.4801     0 2024-04-28 19:07:19.422
2  42030  708.7255     0 2024-04-28 19:07:19.422
3  42020  191.1095     0 2024-04-28 19:07:19.422
4  42010   25.0000     0 2024-04-28 19:07:19.422
   price  quantity  type               timestamp
0  42090   19.7822     1 2024-04-28 19:07:19.422
1  42110    0.0000     1 2024-04-28 19:07:19.422
2  42120  140.4801     1 2024-04-28 19:07:19.422
3  42130    0.0000     1 2024-04-28 19:07:19.422
4  42140  183.2279     1 2024-04-28 19:07:19.422
   price  quantity  type               timestamp
0  42060   27.4801     0 2024-04-28 19:07:24.383
1  42050  153.3790     0 2024-04-28 19:07:24.383
2  42040   72.8616     0 2024-04-28 19:07:24.383
3  42030  670.4801     0 2024-04-28 19:07:24.383
4  42020  167.1826     0 2024-04-28 19:07:24.383
   price  quantity  type               timestamp
0  42090    4.6315     1 2024-04-28 19:07:24.383
1  42110    0.0000     1 2024-04-28 19:07:24.383
2  42120   38.0000     1 2024-04-28 19:07:24.383
3  42130    0.0000     1 2024-04-28 19:07:24.383
4  42140  220.4801     1 2024-04-28 19:07:24.383
   price  quantity  type               timestamp
0  42070  102.4801     0 2024-04-28 19:07:29.340
1  42060   65.7255     0 2024-04-28 19:07:29.340
2  42050   40.1336     0 2024-04-28 19:07:29.340
3  42040   52.4801     0 2024-04-28 19:07:29.340
4  42030  670.4801     0 2024-04-28 19:07:29.340
   price  quantity  type               timestamp
0  42090    1.5459     1 2024-04-28 19:07:29.340
1  42110    0.0000     1 2024-04-28 19:07:29.340
2  42130    0.0000     1 2024-04-28 19:07:29.340
3  42140  113.0000     1 2024-04-28 19:07:29.340
4  42150   27.4801     1 2024-04-28 19:07:29.340
   price  quantity  type               timestamp
0  42070  102.4801     0 2024-04-28 19:07:34.298
1  42060   65.7255     0 2024-04-28 19:07:34.298
2  42050   40.1336     0 2024-04-28 19:07:34.298
3  42040   75.9252     0 2024-04-28 19:07:34.298
4  42030  670.4801     0 2024-04-28 19:07:34.298
   price  quantity  type               timestamp
0  42090    1.5459     1 2024-04-28 19:07:34.298
1  42110    0.0000     1 2024-04-28 19:07:34.298
2  42130    0.0000     1 2024-04-28 19:07:34.298
3  42140  140.4801     1 2024-04-28 19:07:34.298
4  42150   27.4801     1 2024-04-28 19:07:34.298
   price  quantity  type               timestamp
0  42070  102.4801     0 2024-04-28 19:07:39.256
1  42060   65.7255     0 2024-04-28 19:07:39.256
2  42050   60.2642     0 2024-04-28 19:07:39.256
3  42040   52.4801     0 2024-04-28 19:07:39.256
4  42030  670.4801     0 2024-04-28 19:07:39.256
   price  quantity  type               timestamp
0  42090    1.5459     1 2024-04-28 19:07:39.256
1  42110    0.0000     1 2024-04-28 19:07:39.256
2  42130    0.0000     1 2024-04-28 19:07:39.256
3  42140  113.0000     1 2024-04-28 19:07:39.256
4  42150   27.4801     1 2024-04-28 19:07:39.256
   price  quantity  type               timestamp
0  42070  102.4801     0 2024-04-28 19:07:44.230
1  42060   65.7255     0 2024-04-28 19:07:44.230
2  42050   40.1336     0 2024-04-28 19:07:44.230
3  42040   76.6168     0 2024-04-28 19:07:44.230
4  42030  670.4801     0 2024-04-28 19:07:44.230
   price  quantity  type               timestamp
0  42090    1.5459     1 2024-04-28 19:07:44.230
1  42110    0.0000     1 2024-04-28 19:07:44.230
2  42130    0.0000     1 2024-04-28 19:07:44.230
3  42140  113.0000     1 2024-04-28 19:07:44.230
4  42150   27.4801     1 2024-04-28 19:07:44.230
   price  quantity  type               timestamp
0  42060   27.4801     0 2024-04-28 19:07:49.185
1  42050    2.1336     0 2024-04-28 19:07:49.185
2  42040  140.4801     0 2024-04-28 19:07:49.185
3  42030  565.7255     0 2024-04-28 19:07:49.185
4  42020  114.7025     0 2024-04-28 19:07:49.185
   price  quantity  type               timestamp
0  42090    1.5459     1 2024-04-28 19:07:49.185
1  42110    0.0000     1 2024-04-28 19:07:49.185
2  42120   27.4801     1 2024-04-28 19:07:49.185
3  42130   38.0000     1 2024-04-28 19:07:49.185
4  42140  140.2316     1 2024-04-28 19:07:49.185
   price  quantity  type               timestamp
0  42060   27.4801     0 2024-04-28 19:07:54.137
1  42050   78.3790     0 2024-04-28 19:07:54.137
2  42040  127.4801     0 2024-04-28 19:07:54.137
3  42030  575.5437     0 2024-04-28 19:07:54.137
4  42020  114.7025     0 2024-04-28 19:07:54.137
   price  quantity  type               timestamp
0  42090    1.5459     1 2024-04-28 19:07:54.137
1  42110    0.0000     1 2024-04-28 19:07:54.137
2  42130    0.0000     1 2024-04-28 19:07:54.137
3  42140  258.4801     1 2024-04-28 19:07:54.137
4  42150   27.4801     1 2024-04-28 19:07:54.137
   price  quantity  type               timestamp
0  42060   27.4801     0 2024-04-28 19:07:59.096
1  42050   40.1336     0 2024-04-28 19:07:59.096
2  42040  127.4801     0 2024-04-28 19:07:59.096
3  42030  590.7255     0 2024-04-28 19:07:59.096
4  42020   88.7495     0 2024-04-28 19:07:59.096
   price  quantity  type               timestamp
0  42090   11.5459     1 2024-04-28 19:07:59.096
1  42110   38.0000     1 2024-04-28 19:07:59.096
2  42120  102.4801     1 2024-04-28 19:07:59.096
3  42130    0.0000     1 2024-04-28 19:07:59.096
4  42140  183.2205     1 2024-04-28 19:07:59.096
   price  quantity  type               timestamp
0  42060   27.4801     0 2024-04-28 19:08:04.055
1  42050   40.1336     0 2024-04-28 19:08:04.055
2  42040  127.4801     0 2024-04-28 19:08:04.055
3  42030  590.7255     0 2024-04-28 19:08:04.055
4  42020   88.7495     0 2024-04-28 19:08:04.055
   price  quantity  type               timestamp
0  42090   11.5459     1 2024-04-28 19:08:04.055
1  42110   38.0000     1 2024-04-28 19:08:04.055
2  42120  102.4801     1 2024-04-28 19:08:04.055
3  42130    0.0000     1 2024-04-28 19:08:04.055
4  42140  183.2205     1 2024-04-28 19:08:04.055
   price  quantity  type               timestamp
0  42060   27.4801     0 2024-04-28 19:08:09.008
1  42050   40.1336     0 2024-04-28 19:08:09.008
2  42040  102.4801     0 2024-04-28 19:08:09.008
3  42030  565.7255     0 2024-04-28 19:08:09.008
4  42020   39.7025     0 2024-04-28 19:08:09.008
   price  quantity  type               timestamp
0  42090   11.5459     1 2024-04-28 19:08:09.008
1  42110   38.0000     1 2024-04-28 19:08:09.008
2  42120  102.4801     1 2024-04-28 19:08:09.008
3  42130    0.0000     1 2024-04-28 19:08:09.008
4  42140  356.2761     1 2024-04-28 19:08:09.008
   price  quantity  type               timestamp
0  42050    0.0000     0 2024-04-28 19:08:13.962
1  42020   43.6453     0 2024-04-28 19:08:13.962
2  42010   52.4801     0 2024-04-28 19:08:13.962
3  42000   27.4801     0 2024-04-28 19:08:13.962
4  41990  170.4801     0 2024-04-28 19:08:13.962
   price  quantity  type               timestamp
0  42080   27.4801     1 2024-04-28 19:08:13.962
1  42090    1.5459     1 2024-04-28 19:08:13.962
2  42100   27.4801     1 2024-04-28 19:08:13.962
3  42110  272.3397     1 2024-04-28 19:08:13.962
4  42120  102.4801     1 2024-04-28 19:08:13.962
   price  quantity  type               timestamp
0  42020    2.6453     0 2024-04-28 19:08:18.919
1  42000  188.0764     0 2024-04-28 19:08:18.919
2  41990   52.4801     0 2024-04-28 19:08:18.919
3  41980  627.4801     0 2024-04-28 19:08:18.919
4  41970  246.2353     0 2024-04-28 19:08:18.919
   price  quantity  type               timestamp
0  42060   38.0000     1 2024-04-28 19:08:18.919
1  42070   27.4801     1 2024-04-28 19:08:18.919
2  42080  102.4801     1 2024-04-28 19:08:18.919
3  42090  212.3419     1 2024-04-28 19:08:18.919
4  42100  145.4801     1 2024-04-28 19:08:18.919
   price  quantity  type               timestamp
0  42000   27.4801     0 2024-04-28 19:08:23.875
1  41990   27.4801     0 2024-04-28 19:08:23.875
2  41980   63.2454     0 2024-04-28 19:08:23.875
3  41970  241.3457     0 2024-04-28 19:08:23.875
4  41960  251.6709     0 2024-04-28 19:08:23.875
   price  quantity  type               timestamp
0  42080   65.4801     1 2024-04-28 19:08:23.875
1  42090   66.8112     1 2024-04-28 19:08:23.875
2  42100  102.4801     1 2024-04-28 19:08:23.875
3  42110   47.5286     1 2024-04-28 19:08:23.875
4  42120    0.1637     1 2024-04-28 19:08:23.875
   price  quantity  type               timestamp
0  42000   27.4801     0 2024-04-28 19:08:28.830
1  41990   65.4801     0 2024-04-28 19:08:28.830
2  41980  138.2454     0 2024-04-28 19:08:28.830
3  41970  727.6745     0 2024-04-28 19:08:28.830
4  41960  251.6709     0 2024-04-28 19:08:28.830
   price  quantity  type               timestamp
0  42080  276.2761     1 2024-04-28 19:08:28.830
1  42090   29.0260     1 2024-04-28 19:08:28.830
2  42100  145.4801     1 2024-04-28 19:08:28.830
3  42110   47.5286     1 2024-04-28 19:08:28.830
4  42120   37.7779     1 2024-04-28 19:08:28.830
   price  quantity  type               timestamp
0  42000   27.4801     0 2024-04-28 19:08:33.785
1  41990   65.4801     0 2024-04-28 19:08:33.785
2  41980  138.2454     0 2024-04-28 19:08:33.785
3  41970  703.3457     0 2024-04-28 19:08:33.785
4  41960  250.7078     0 2024-04-28 19:08:33.785
   price  quantity  type               timestamp
0  42050   38.0000     1 2024-04-28 19:08:33.785
1  42060   75.0000     1 2024-04-28 19:08:33.785
2  42070   30.7287     1 2024-04-28 19:08:33.785
3  42080  356.2761     1 2024-04-28 19:08:33.785
4  42090  104.0260     1 2024-04-28 19:08:33.785
   price  quantity  type               timestamp
0  42000   27.4801     0 2024-04-28 19:08:38.736
1  41990   65.4801     0 2024-04-28 19:08:38.736
2  41980  138.2454     0 2024-04-28 19:08:38.736
3  41970  703.3457     0 2024-04-28 19:08:38.736
4  41960  250.7078     0 2024-04-28 19:08:38.736
   price  quantity  type               timestamp
0  42050   38.0000     1 2024-04-28 19:08:38.736
1  42060   75.0000     1 2024-04-28 19:08:38.736
2  42070   30.7287     1 2024-04-28 19:08:38.736
3  42080  356.2761     1 2024-04-28 19:08:38.736
4  42090  104.0260     1 2024-04-28 19:08:38.736
   price  quantity  type               timestamp
0  42000   27.4801     0 2024-04-28 19:08:43.695
1  41990   65.4801     0 2024-04-28 19:08:43.695
2  41980  113.2454     0 2024-04-28 19:08:43.695
3  41970  703.3457     0 2024-04-28 19:08:43.695
4  41960  250.7078     0 2024-04-28 19:08:43.695
   price  quantity  type               timestamp
0  42050   38.0000     1 2024-04-28 19:08:43.695
1  42060   75.0000     1 2024-04-28 19:08:43.695
2  42070   30.7287     1 2024-04-28 19:08:43.695
3  42080  356.2761     1 2024-04-28 19:08:43.695
4  42090  141.8478     1 2024-04-28 19:08:43.695
   price  quantity  type               timestamp
0  42000   63.7341     0 2024-04-28 19:08:48.648
1  41990  102.4801     0 2024-04-28 19:08:48.648
2  41980   38.2454     0 2024-04-28 19:08:48.648
3  41970  703.3457     0 2024-04-28 19:08:48.648
4  41960  302.0849     0 2024-04-28 19:08:48.648
   price  quantity  type               timestamp
0  42060  113.0000     1 2024-04-28 19:08:48.648
1  42070   30.7287     1 2024-04-28 19:08:48.648
2  42080  145.4801     1 2024-04-28 19:08:48.648
3  42090  314.8220     1 2024-04-28 19:08:48.648
4  42100   65.2240     1 2024-04-28 19:08:48.648
   price  quantity  type               timestamp
0  42000   63.7341     0 2024-04-28 19:08:53.606
1  41990  102.4801     0 2024-04-28 19:08:53.606
2  41980   38.2454     0 2024-04-28 19:08:53.606
3  41970  703.3457     0 2024-04-28 19:08:53.606
4  41960  324.7822     0 2024-04-28 19:08:53.606
   price  quantity  type               timestamp
0  42050   38.0000     1 2024-04-28 19:08:53.606
1  42060   75.0000     1 2024-04-28 19:08:53.606
2  42070   30.7287     1 2024-04-28 19:08:53.606
3  42080  356.2761     1 2024-04-28 19:08:53.606
4  42090  104.0260     1 2024-04-28 19:08:53.606
   price  quantity  type               timestamp
0  41990  113.0000     0 2024-04-28 19:08:58.568
1  41980   38.2454     0 2024-04-28 19:08:58.568
2  41970  703.3457     0 2024-04-28 19:08:58.568
3  41960  329.5650     0 2024-04-28 19:08:58.568
4  41950   47.6343     0 2024-04-28 19:08:58.568
   price  quantity  type               timestamp
0  42050   38.0000     1 2024-04-28 19:08:58.568
1  42060   75.0000     1 2024-04-28 19:08:58.568
2  42070   30.7287     1 2024-04-28 19:08:58.568
3  42080  394.0732     1 2024-04-28 19:08:58.568
4  42090  104.0260     1 2024-04-28 19:08:58.568
   price  quantity  type               timestamp
0  41990   38.0000     0 2024-04-28 19:09:03.523
1  41980   38.2454     0 2024-04-28 19:09:03.523
2  41970  778.3457     0 2024-04-28 19:09:03.523
3  41960  329.5650     0 2024-04-28 19:09:03.523
4  41950   25.0000     0 2024-04-28 19:09:03.523
   price  quantity  type               timestamp
0  42040   38.0000     1 2024-04-28 19:09:03.523
1  42060   75.0000     1 2024-04-28 19:09:03.523
2  42070   30.7287     1 2024-04-28 19:09:03.523
3  42080  145.4801     1 2024-04-28 19:09:03.523
4  42090  141.7928     1 2024-04-28 19:09:03.523
   price  quantity  type               timestamp
0  41990   38.0000     0 2024-04-28 19:09:08.482
1  41980   38.2454     0 2024-04-28 19:09:08.482
2  41970  778.3457     0 2024-04-28 19:09:08.482
3  41960  329.5650     0 2024-04-28 19:09:08.482
4  41950   25.0000     0 2024-04-28 19:09:08.482
   price  quantity  type               timestamp
0  42040   38.0000     1 2024-04-28 19:09:08.482
1  42060   75.0000     1 2024-04-28 19:09:08.482
2  42070   30.7287     1 2024-04-28 19:09:08.482
3  42080  394.0994     1 2024-04-28 19:09:08.482
4  42090  104.0260     1 2024-04-28 19:09:08.482
   price  quantity  type               timestamp
0  41990   65.4801     0 2024-04-28 19:09:13.444
1  41980  113.2454     0 2024-04-28 19:09:13.444
2  41970  703.3457     0 2024-04-28 19:09:13.444
3  41960  353.0103     0 2024-04-28 19:09:13.444
4  41950   25.0000     0 2024-04-28 19:09:13.444
   price  quantity  type               timestamp
0  42060  113.0000     1 2024-04-28 19:09:13.444
1  42070   30.7287     1 2024-04-28 19:09:13.444
2  42080  145.4801     1 2024-04-28 19:09:13.444
3  42090  314.8220     1 2024-04-28 19:09:13.444
4  42100   65.2331     1 2024-04-28 19:09:13.444
   price  quantity  type               timestamp
0  41990   65.4801     0 2024-04-28 19:09:18.396
1  41980  113.2454     0 2024-04-28 19:09:18.396
2  41970  703.3457     0 2024-04-28 19:09:18.396
3  41960  353.0103     0 2024-04-28 19:09:18.396
4  41950   25.0000     0 2024-04-28 19:09:18.396
   price  quantity  type               timestamp
0  42060  113.0000     1 2024-04-28 19:09:18.396
1  42070   30.7287     1 2024-04-28 19:09:18.396
2  42080  145.4801     1 2024-04-28 19:09:18.396
3  42090  104.0260     1 2024-04-28 19:09:18.396
4  42100   65.2331     1 2024-04-28 19:09:18.396
   price  quantity  type               timestamp
0  41990   65.4801     0 2024-04-28 19:09:23.349
1  41980  113.2454     0 2024-04-28 19:09:23.349
2  41970  703.3457     0 2024-04-28 19:09:23.349
3  41960  353.7281     0 2024-04-28 19:09:23.349
4  41950   25.0000     0 2024-04-28 19:09:23.349
   price  quantity  type               timestamp
0  42050   38.0000     1 2024-04-28 19:09:23.349
1  42060   75.0000     1 2024-04-28 19:09:23.349
2  42070   30.7287     1 2024-04-28 19:09:23.349
3  42080  145.4801     1 2024-04-28 19:09:23.349
4  42090  314.8220     1 2024-04-28 19:09:23.349
   price  quantity  type               timestamp
0  41990   65.4801     0 2024-04-28 19:09:28.319
1  41980  113.2454     0 2024-04-28 19:09:28.319
2  41970  678.3457     0 2024-04-28 19:09:28.319
3  41960  327.7769     0 2024-04-28 19:09:28.319
4  41940  105.6561     0 2024-04-28 19:09:28.319
   price  quantity  type               timestamp
0  42050   38.0000     1 2024-04-28 19:09:28.319
1  42060   75.0000     1 2024-04-28 19:09:28.319
2  42070   30.7287     1 2024-04-28 19:09:28.319
3  42080  145.4801     1 2024-04-28 19:09:28.319
4  42090  314.8220     1 2024-04-28 19:09:28.319
   price  quantity  type               timestamp
0  41990   65.4801     0 2024-04-28 19:09:33.273
1  41980  113.2454     0 2024-04-28 19:09:33.273
2  41970  678.3457     0 2024-04-28 19:09:33.273
3  41960  327.7769     0 2024-04-28 19:09:33.273
4  41940  105.6561     0 2024-04-28 19:09:33.273
   price  quantity  type               timestamp
0  42050   38.0000     1 2024-04-28 19:09:33.273
1  42060   75.0000     1 2024-04-28 19:09:33.273
2  42070   30.7287     1 2024-04-28 19:09:33.273
3  42080  145.4801     1 2024-04-28 19:09:33.273
4  42090  314.8220     1 2024-04-28 19:09:33.273
   price  quantity  type               timestamp
0  42000   38.0000     0 2024-04-28 19:09:38.235
1  41990   27.4801     0 2024-04-28 19:09:38.235
2  41980  113.2454     0 2024-04-28 19:09:38.235
3  41970  678.3457     0 2024-04-28 19:09:38.235
4  41960  304.5650     0 2024-04-28 19:09:38.235
   price  quantity  type               timestamp
0  42060   38.0000     1 2024-04-28 19:09:38.235
1  42070  105.7287     1 2024-04-28 19:09:38.235
2  42080   27.4801     1 2024-04-28 19:09:38.235
3  42090  104.0260     1 2024-04-28 19:09:38.235
4  42100  183.2331     1 2024-04-28 19:09:38.235
   price  quantity  type               timestamp
0  42000   35.4975     0 2024-04-28 19:09:43.187
1  41990   27.4801     0 2024-04-28 19:09:43.187
2  41980  113.2454     0 2024-04-28 19:09:43.187
3  41970  678.3457     0 2024-04-28 19:09:43.187
4  41960  327.1156     0 2024-04-28 19:09:43.187
   price  quantity  type               timestamp
0  42050   38.0000     1 2024-04-28 19:09:43.187
1  42070  105.7287     1 2024-04-28 19:09:43.187
2  42080  145.4801     1 2024-04-28 19:09:43.187
3  42090  314.8220     1 2024-04-28 19:09:43.187
4  42100   27.4801     1 2024-04-28 19:09:43.187
   price  quantity  type               timestamp
0  41990   27.4801     0 2024-04-28 19:09:48.161
1  41970  216.3457     0 2024-04-28 19:09:48.161
2  41960  149.8104     0 2024-04-28 19:09:48.161
3  41950   75.0000     0 2024-04-28 19:09:48.161
4  41940    5.6561     0 2024-04-28 19:09:48.161
   price  quantity  type               timestamp
0  42000   31.7733     1 2024-04-28 19:09:48.161
1  42050  113.0000     1 2024-04-28 19:09:48.161
2  42070  241.5247     1 2024-04-28 19:09:48.161
3  42080  145.4801     1 2024-04-28 19:09:48.161
4  42090  141.7800     1 2024-04-28 19:09:48.161
   price  quantity  type               timestamp
0  41970  291.3457     0 2024-04-28 19:09:53.112
1  41960  115.7255     0 2024-04-28 19:09:53.112
2  41950  145.4801     0 2024-04-28 19:09:53.112
3  41940    5.6561     0 2024-04-28 19:09:53.112
4  41930  500.0000     0 2024-04-28 19:09:53.112
   price  quantity  type               timestamp
0  42030   38.0000     1 2024-04-28 19:09:53.112
1  42040  102.4801     1 2024-04-28 19:09:53.112
2  42060  328.7960     1 2024-04-28 19:09:53.112
3  42070  105.7287     1 2024-04-28 19:09:53.112
4  42080   65.2612     1 2024-04-28 19:09:53.112
   price  quantity  type               timestamp
0  41970  291.3457     0 2024-04-28 19:09:58.066
1  41960  115.7255     0 2024-04-28 19:09:58.066
2  41950  145.4801     0 2024-04-28 19:09:58.066
3  41940   25.7674     0 2024-04-28 19:09:58.066
4  41930  500.0000     0 2024-04-28 19:09:58.066
   price  quantity  type               timestamp
0  42030   38.0000     1 2024-04-28 19:09:58.066
1  42040  102.4801     1 2024-04-28 19:09:58.066
2  42060  328.7960     1 2024-04-28 19:09:58.066
3  42070  105.7287     1 2024-04-28 19:09:58.066
4  42080   27.4801     1 2024-04-28 19:09:58.066
   price  quantity  type               timestamp
0  41970  291.3457     0 2024-04-28 19:10:03.019
1  41960  115.7255     0 2024-04-28 19:10:03.019
2  41950  145.4801     0 2024-04-28 19:10:03.019
3  41940   25.7674     0 2024-04-28 19:10:03.019
4  41930  500.0000     0 2024-04-28 19:10:03.019
   price  quantity  type               timestamp
0  42000   43.7361     1 2024-04-28 19:10:03.019
1  42030   38.0000     1 2024-04-28 19:10:03.019
2  42040  102.4801     1 2024-04-28 19:10:03.019
3  42060  118.0000     1 2024-04-28 19:10:03.019
4  42070  316.5247     1 2024-04-28 19:10:03.019
   price  quantity  type               timestamp
0  41970  291.3457     0 2024-04-28 19:10:07.970
1  41960  115.7255     0 2024-04-28 19:10:07.970
2  41950  145.4801     0 2024-04-28 19:10:07.970
3  41940   25.7674     0 2024-04-28 19:10:07.970
4  41930  500.0000     0 2024-04-28 19:10:07.970
   price  quantity  type               timestamp
0  42000  533.5650     1 2024-04-28 19:10:07.970
1  42030   38.0000     1 2024-04-28 19:10:07.970
2  42040  102.4801     1 2024-04-28 19:10:07.970
3  42060  118.0000     1 2024-04-28 19:10:07.970
4  42070  316.5247     1 2024-04-28 19:10:07.970
   price  quantity  type               timestamp
0  41970  145.9982     0 2024-04-28 19:10:12.937
1  41960   77.4801     0 2024-04-28 19:10:12.937
2  41950  268.1331     0 2024-04-28 19:10:12.937
3  41940   71.3816     0 2024-04-28 19:10:12.937
4  41930  500.0000     0 2024-04-28 19:10:12.937
   price  quantity  type               timestamp
0  42000  533.5650     1 2024-04-28 19:10:12.937
1  42020   38.0000     1 2024-04-28 19:10:12.937
2  42030  102.4801     1 2024-04-28 19:10:12.937
3  42040   27.4801     1 2024-04-28 19:10:12.937
4  42060  141.8095     1 2024-04-28 19:10:12.937
   price  quantity  type               timestamp
0  41970  107.9982     0 2024-04-28 19:10:17.895
1  41960   81.2913     0 2024-04-28 19:10:17.895
2  41950  191.1829     0 2024-04-28 19:10:17.895
3  41940   71.3816     0 2024-04-28 19:10:17.895
4  41930  618.0000     0 2024-04-28 19:10:17.895
   price  quantity  type               timestamp
0  41990   22.1320     1 2024-04-28 19:10:17.895
1  42000  533.5650     1 2024-04-28 19:10:17.895
2  42020   38.0000     1 2024-04-28 19:10:17.895
3  42030  104.6046     1 2024-04-28 19:10:17.895
4  42040   27.4801     1 2024-04-28 19:10:17.895
   price  quantity  type               timestamp
0  41970  107.9982     0 2024-04-28 19:10:22.879
1  41960   81.2913     0 2024-04-28 19:10:22.879
2  41950  191.1829     0 2024-04-28 19:10:22.879
3  41940   73.8219     0 2024-04-28 19:10:22.879
4  41930  618.0000     0 2024-04-28 19:10:22.879
   price  quantity  type               timestamp
0  41990   22.1320     1 2024-04-28 19:10:22.879
1  42000  533.5650     1 2024-04-28 19:10:22.879
2  42020   38.0000     1 2024-04-28 19:10:22.879
3  42030  104.6046     1 2024-04-28 19:10:22.879
4  42040   27.4801     1 2024-04-28 19:10:22.879
   price  quantity  type               timestamp
0  41960   53.8112     0 2024-04-28 19:10:27.873
1  41950    3.0497     0 2024-04-28 19:10:27.873
2  41940    8.0964     0 2024-04-28 19:10:27.873
3  41930   27.4801     0 2024-04-28 19:10:27.873
4  41910  101.5312     0 2024-04-28 19:10:27.873
   price  quantity  type               timestamp
0  41990   22.1320     1 2024-04-28 19:10:27.873
1  42000  599.0451     1 2024-04-28 19:10:27.873
2  42010  102.4801     1 2024-04-28 19:10:27.873
3  42030  147.6046     1 2024-04-28 19:10:27.873
4  42040  102.4801     1 2024-04-28 19:10:27.873
   price  quantity  type               timestamp
0  41960   53.8112     0 2024-04-28 19:10:32.852
1  41950    3.0497     0 2024-04-28 19:10:32.852
2  41940    8.0964     0 2024-04-28 19:10:32.852
3  41930   29.4348     0 2024-04-28 19:10:32.852
4  41920  113.0000     0 2024-04-28 19:10:32.852
   price  quantity  type               timestamp
0  41990  135.1320     1 2024-04-28 19:10:32.852
1  42000   99.6045     1 2024-04-28 19:10:32.852
2  42010   27.4801     1 2024-04-28 19:10:32.852
3  42030  358.4006     1 2024-04-28 19:10:32.852
4  42040  177.4801     1 2024-04-28 19:10:32.852
   price  quantity  type               timestamp
0  41960   53.8112     0 2024-04-28 19:10:37.821
1  41950    3.0497     0 2024-04-28 19:10:37.821
2  41940   46.0964     0 2024-04-28 19:10:37.821
3  41930   29.4348     0 2024-04-28 19:10:37.821
4  41920  122.6644     0 2024-04-28 19:10:37.821
   price  quantity  type               timestamp
0  41990   22.1320     1 2024-04-28 19:10:37.821
1  42000   72.1244     1 2024-04-28 19:10:37.821
2  42010  140.4801     1 2024-04-28 19:10:37.821
3  42030  147.6046     1 2024-04-28 19:10:37.821
4  42040  313.2761     1 2024-04-28 19:10:37.821
   price  quantity  type               timestamp
0  41960   49.6102     0 2024-04-28 19:10:42.792
1  41950    3.0497     0 2024-04-28 19:10:42.792
2  41940    8.0964     0 2024-04-28 19:10:42.792
3  41930   67.6802     0 2024-04-28 19:10:42.792
4  41920   85.6644     0 2024-04-28 19:10:42.792
   price  quantity  type               timestamp
0  41990   22.1320     1 2024-04-28 19:10:42.792
1  42000   72.1244     1 2024-04-28 19:10:42.792
2  42010  140.4801     1 2024-04-28 19:10:42.792
3  42030  358.4006     1 2024-04-28 19:10:42.792
4  42040  102.4801     1 2024-04-28 19:10:42.792
   price  quantity  type               timestamp
0  41960   49.6102     0 2024-04-28 19:10:47.750
1  41950    3.0497     0 2024-04-28 19:10:47.750
2  41940    8.0964     0 2024-04-28 19:10:47.750
3  41930   29.4348     0 2024-04-28 19:10:47.750
4  41920   85.6644     0 2024-04-28 19:10:47.750
   price  quantity  type               timestamp
0  41990  131.9816     1 2024-04-28 19:10:47.750
1  42000   55.8684     1 2024-04-28 19:10:47.750
2  42010   27.4801     1 2024-04-28 19:10:47.750
3  42030  147.6046     1 2024-04-28 19:10:47.750
4  42040  102.4801     1 2024-04-28 19:10:47.750
   price  quantity  type               timestamp
0  41960    0.0000     0 2024-04-28 19:10:52.708
1  41950    3.0497     0 2024-04-28 19:10:52.708
2  41940    8.0964     0 2024-04-28 19:10:52.708
3  41930   29.4348     0 2024-04-28 19:10:52.708
4  41920   87.2286     0 2024-04-28 19:10:52.708
   price  quantity  type               timestamp
0  41980   38.0000     1 2024-04-28 19:10:52.708
1  41990   93.9816     1 2024-04-28 19:10:52.708
2  42000   55.8684     1 2024-04-28 19:10:52.708
3  42010  220.4801     1 2024-04-28 19:10:52.708
4  42020  210.7960     1 2024-04-28 19:10:52.708
   price  quantity  type               timestamp
0  41950    0.0000     0 2024-04-28 19:10:57.666
1  41940    8.0964     0 2024-04-28 19:10:57.666
2  41930    1.9547     0 2024-04-28 19:10:57.666
3  41920    1.5641     0 2024-04-28 19:10:57.666
