      price  quantity  type               timestamp
3  91436000    0.0066     1 2024-04-28 19:13:08.701
4  91439000    0.5826     1 2024-04-28 19:13:08.701
      price  quantity  type               timestamp
0  91397000    0.0852     0 2024-04-28 19:13:13.654
1  91393000    0.0001     0 2024-04-28 19:13:13.654
2  91391000    0.0010     0 2024-04-28 19:13:13.654
3  91390000    0.0023     0 2024-04-28 19:13:13.654
4  91388000    0.0001     0 2024-04-28 19:13:13.654
      price  quantity  type               timestamp
0  91398000    0.3963     1 2024-04-28 19:13:13.654
1  91408000    0.8427     1 2024-04-28 19:13:13.654
2  91436000    0.0066     1 2024-04-28 19:13:13.654
3  91439000    0.5826     1 2024-04-28 19:13:13.654
4  91451000    0.0602     1 2024-04-28 19:13:13.654
      price  quantity  type               timestamp
0  91397000    0.0606     0 2024-04-28 19:13:18.611
1  91393000    0.0001     0 2024-04-28 19:13:18.611
2  91391000    0.0010     0 2024-04-28 19:13:18.611
3  91390000    0.0023     0 2024-04-28 19:13:18.611
4  91388000    0.0001     0 2024-04-28 19:13:18.611
      price  quantity  type               timestamp
0  91398000    0.3963     1 2024-04-28 19:13:18.611
1  91408000    0.8427     1 2024-04-28 19:13:18.611
2  91429000    0.0653     1 2024-04-28 19:13:18.611
3  91436000    1.8066     1 2024-04-28 19:13:18.611
4  91439000    0.5826     1 2024-04-28 19:13:18.611
      price  quantity  type               timestamp
0  91381000    0.0004     0 2024-04-28 19:13:23.568
1  91377000    0.0003     0 2024-04-28 19:13:23.568
2  91376000    0.0021     0 2024-04-28 19:13:23.568
3  91375000    0.0042     0 2024-04-28 19:13:23.568
4  91372000    0.0010     0 2024-04-28 19:13:23.568
      price  quantity  type               timestamp
0  91385000    0.0135     1 2024-04-28 19:13:23.568
1  91386000    0.3103     1 2024-04-28 19:13:23.568
2  91398000    0.3140     1 2024-04-28 19:13:23.568
3  91408000    0.7799     1 2024-04-28 19:13:23.568
4  91426000    0.5214     1 2024-04-28 19:13:23.568
      price  quantity  type               timestamp
0  91385000    0.0689     0 2024-04-28 19:13:28.562
1  91377000    0.0003     0 2024-04-28 19:13:28.562
2  91376000    0.0021     0 2024-04-28 19:13:28.562
3  91375000    0.0142     0 2024-04-28 19:13:28.562
4  91372000    0.0010     0 2024-04-28 19:13:28.562
      price  quantity  type               timestamp
0  91408000    0.7799     1 2024-04-28 19:13:28.562
1  91418000    0.0538     1 2024-04-28 19:13:28.562
2  91426000    0.5214     1 2024-04-28 19:13:28.562
3  91429000    0.0653     1 2024-04-28 19:13:28.562
4  91436000    0.0066     1 2024-04-28 19:13:28.562
      price  quantity  type               timestamp
0  91387000    0.0010     0 2024-04-28 19:13:33.527
1  91386000    0.0010     0 2024-04-28 19:13:33.527
2  91385000    0.0689     0 2024-04-28 19:13:33.527
3  91377000    0.0003     0 2024-04-28 19:13:33.527
4  91376000    0.0021     0 2024-04-28 19:13:33.527
      price  quantity  type               timestamp
0  91404000    0.0745     1 2024-04-28 19:13:33.527
1  91405000    0.3140     1 2024-04-28 19:13:33.527
2  91406000    0.0629     1 2024-04-28 19:13:33.527
3  91408000    0.7799     1 2024-04-28 19:13:33.527
4  91426000    0.5214     1 2024-04-28 19:13:33.527
      price  quantity  type               timestamp
0  91390000    0.0010     0 2024-04-28 19:13:38.500
1  91389000    0.0064     0 2024-04-28 19:13:38.500
2  91388000    0.0009     0 2024-04-28 19:13:38.500
3  91385000    0.0689     0 2024-04-28 19:13:38.500
4  91377000    0.0003     0 2024-04-28 19:13:38.500
      price  quantity  type               timestamp
0  91405000    0.0738     1 2024-04-28 19:13:38.500
1  91406000    0.0629     1 2024-04-28 19:13:38.500
2  91408000    0.7799     1 2024-04-28 19:13:38.500
3  91413000    0.5214     1 2024-04-28 19:13:38.500
4  91429000    0.0653     1 2024-04-28 19:13:38.500
      price  quantity  type               timestamp
0  91391000    0.0057     0 2024-04-28 19:13:43.460
1  91386000    0.0010     0 2024-04-28 19:13:43.460
2  91385000    0.0096     0 2024-04-28 19:13:43.460
3  91377000    0.0003     0 2024-04-28 19:13:43.460
4  91376000    0.0021     0 2024-04-28 19:13:43.460
      price  quantity  type               timestamp
0  91401000    0.0054     1 2024-04-28 19:13:43.460
1  91404000    0.0733     1 2024-04-28 19:13:43.460
2  91405000    0.6280     1 2024-04-28 19:13:43.460
3  91406000    0.0629     1 2024-04-28 19:13:43.460
4  91408000    0.7799     1 2024-04-28 19:13:43.460
      price  quantity  type               timestamp
0  91386000    0.0010     0 2024-04-28 19:13:48.416
1  91385000    0.0105     0 2024-04-28 19:13:48.416
2  91377000    0.0003     0 2024-04-28 19:13:48.416
3  91376000    0.0021     0 2024-04-28 19:13:48.416
4  91375000    0.0142     0 2024-04-28 19:13:48.416
      price  quantity  type               timestamp
0  91402000    0.0054     1 2024-04-28 19:13:48.416
1  91405000    0.3140     1 2024-04-28 19:13:48.416
2  91406000    0.0629     1 2024-04-28 19:13:48.416
3  91408000    0.7799     1 2024-04-28 19:13:48.416
4  91425000    0.1093     1 2024-04-28 19:13:48.416
      price  quantity  type               timestamp
0  91372000    0.0010     0 2024-04-28 19:13:53.368
1  91371000    0.0001     0 2024-04-28 19:13:53.368
2  91369000    0.0001     0 2024-04-28 19:13:53.368
3  91362000    0.0100     0 2024-04-28 19:13:53.368
4  91360000    0.1613     0 2024-04-28 19:13:53.368
      price  quantity  type               timestamp
0  91374000    0.0245     1 2024-04-28 19:13:53.368
1  91375000    0.0128     1 2024-04-28 19:13:53.368
2  91395000    0.4983     1 2024-04-28 19:13:53.368
3  91408000    0.7799     1 2024-04-28 19:13:53.368
4  91419000    0.0569     1 2024-04-28 19:13:53.368
      price  quantity  type               timestamp
0  91372000    0.0010     0 2024-04-28 19:13:58.330
1  91371000    0.0001     0 2024-04-28 19:13:58.330
2  91369000    0.0001     0 2024-04-28 19:13:58.330
3  91362000    0.0100     0 2024-04-28 19:13:58.330
4  91360000    0.1613     0 2024-04-28 19:13:58.330
      price  quantity  type               timestamp
0  91373000    0.0054     1 2024-04-28 19:13:58.330
1  91395000    0.4963     1 2024-04-28 19:13:58.330
2  91405000    0.1093     1 2024-04-28 19:13:58.330
3  91408000    0.7799     1 2024-04-28 19:13:58.330
4  91411000    0.1093     1 2024-04-28 19:13:58.330
      price  quantity  type               timestamp
0  91369000    0.0001     0 2024-04-28 19:14:03.325
1  91362000    0.0100     0 2024-04-28 19:14:03.325
2  91360000    0.1613     0 2024-04-28 19:14:03.325
3  91358000    0.0100     0 2024-04-28 19:14:03.325
4  91356000    0.0109     0 2024-04-28 19:14:03.325
      price  quantity  type               timestamp
0  91371000    0.2031     1 2024-04-28 19:14:03.325
1  91389000    0.0298     1 2024-04-28 19:14:03.325
2  91390000    0.0629     1 2024-04-28 19:14:03.325
3  91395000    0.4963     1 2024-04-28 19:14:03.325
4  91405000    0.1093     1 2024-04-28 19:14:03.325
      price  quantity  type               timestamp
0  91369000    0.0001     0 2024-04-28 19:14:08.280
1  91362000    0.0100     0 2024-04-28 19:14:08.280
2  91360000    0.1613     0 2024-04-28 19:14:08.280
3  91358000    0.0100     0 2024-04-28 19:14:08.280
4  91356000    0.0109     0 2024-04-28 19:14:08.280
      price  quantity  type               timestamp
0  91370000    0.0072     1 2024-04-28 19:14:08.280
1  91371000    0.5117     1 2024-04-28 19:14:08.280
2  91390000    0.0629     1 2024-04-28 19:14:08.280
3  91395000    0.4963     1 2024-04-28 19:14:08.280
4  91401000    0.0007     1 2024-04-28 19:14:08.280
      price  quantity  type               timestamp
0  91369000    0.0001     0 2024-04-28 19:14:13.234
1  91362000    0.0100     0 2024-04-28 19:14:13.234
2  91360000    0.1613     0 2024-04-28 19:14:13.234
3  91358000    0.0100     0 2024-04-28 19:14:13.234
4  91356000    0.0109     0 2024-04-28 19:14:13.234
      price  quantity  type               timestamp
0  91370000    0.0071     1 2024-04-28 19:14:13.234
1  91371000    0.5117     1 2024-04-28 19:14:13.234
2  91390000    0.0629     1 2024-04-28 19:14:13.234
3  91395000    0.4963     1 2024-04-28 19:14:13.234
4  91401000    0.0007     1 2024-04-28 19:14:13.234
      price  quantity  type               timestamp
0  91350000    0.0468     0 2024-04-28 19:14:18.197
1  91346000    0.0131     0 2024-04-28 19:14:18.197
2  91344000    0.0001     0 2024-04-28 19:14:18.197
3  91340000    0.0144     0 2024-04-28 19:14:18.197
4  91339000    0.0122     0 2024-04-28 19:14:18.197
      price  quantity  type               timestamp
0  91368000    0.0233     1 2024-04-28 19:14:18.197
1  91369000    0.0071     1 2024-04-28 19:14:18.197
2  91371000    0.5117     1 2024-04-28 19:14:18.197
3  91390000    0.0629     1 2024-04-28 19:14:18.197
4  91395000    0.4963     1 2024-04-28 19:14:18.197
      price  quantity  type               timestamp
0  91350000    0.0570     0 2024-04-28 19:14:23.157
1  91346000    0.0131     0 2024-04-28 19:14:23.157
2  91344000    0.0001     0 2024-04-28 19:14:23.157
3  91340000    0.0144     0 2024-04-28 19:14:23.157
4  91339000    0.0122     0 2024-04-28 19:14:23.157
      price  quantity  type               timestamp
0  91365000    0.0568     1 2024-04-28 19:14:23.157
1  91366000    0.0051     1 2024-04-28 19:14:23.157
2  91370000    0.0232     1 2024-04-28 19:14:23.157
3  91371000    0.3140     1 2024-04-28 19:14:23.157
4  91395000    0.4963     1 2024-04-28 19:14:23.157
      price  quantity  type               timestamp
0  91346000    0.0131     0 2024-04-28 19:14:28.126
1  91344000    0.0001     0 2024-04-28 19:14:28.126
2  91340000    0.0144     0 2024-04-28 19:14:28.126
3  91339000    0.0122     0 2024-04-28 19:14:28.126
4  91337000    0.0003     0 2024-04-28 19:14:28.126
      price  quantity  type               timestamp
0  91350000    0.0222     1 2024-04-28 19:14:28.126
1  91357000    0.0009     1 2024-04-28 19:14:28.126
2  91358000    0.1662     1 2024-04-28 19:14:28.126
3  91362000    0.3140     1 2024-04-28 19:14:28.126
4  91365000    0.0568     1 2024-04-28 19:14:28.126
      price  quantity  type               timestamp
0  91320000    0.0021     0 2024-04-28 19:14:33.111
1  91311000    0.0002     0 2024-04-28 19:14:33.111
2  91305000    0.0007     0 2024-04-28 19:14:33.111
3  91302000    0.0122     0 2024-04-28 19:14:33.111
4  91300000    0.5125     0 2024-04-28 19:14:33.111
      price  quantity  type               timestamp
0  91348000    0.0060     1 2024-04-28 19:14:33.111
1  91350000    0.0222     1 2024-04-28 19:14:33.111
2  91362000    0.3140     1 2024-04-28 19:14:33.111
3  91365000    0.0568     1 2024-04-28 19:14:33.111
4  91383000    0.4963     1 2024-04-28 19:14:33.111
      price  quantity  type               timestamp
0  91320000    0.0075     0 2024-04-28 19:14:38.068
1  91311000    0.0002     0 2024-04-28 19:14:38.068
2  91305000    0.0007     0 2024-04-28 19:14:38.068
3  91302000    0.0122     0 2024-04-28 19:14:38.068
4  91300000    0.5125     0 2024-04-28 19:14:38.068
      price  quantity  type               timestamp
0  91346000    0.0075     1 2024-04-28 19:14:38.068
1  91350000    0.0144     1 2024-04-28 19:14:38.068
2  91362000    0.3140     1 2024-04-28 19:14:38.068
3  91383000    0.4963     1 2024-04-28 19:14:38.068
4  91386000    0.0577     1 2024-04-28 19:14:38.068
      price  quantity  type               timestamp
0  91320000    0.0075     0 2024-04-28 19:14:43.029
1  91311000    0.0002     0 2024-04-28 19:14:43.029
2  91305000    0.0007     0 2024-04-28 19:14:43.029
3  91302000    0.0122     0 2024-04-28 19:14:43.029
4  91300000    0.5125     0 2024-04-28 19:14:43.029
      price  quantity  type               timestamp
0  91345000    0.0020     1 2024-04-28 19:14:43.029
1  91348000    0.0075     1 2024-04-28 19:14:43.029
2  91350000    0.0144     1 2024-04-28 19:14:43.029
3  91361000    0.1073     1 2024-04-28 19:14:43.029
4  91362000    0.3140     1 2024-04-28 19:14:43.029
      price  quantity  type               timestamp
0  91320000    0.0130     0 2024-04-28 19:14:47.984
1  91311000    0.0002     0 2024-04-28 19:14:47.984
2  91305000    0.0007     0 2024-04-28 19:14:47.984
3  91302000    0.0122     0 2024-04-28 19:14:47.984
4  91300000    0.5125     0 2024-04-28 19:14:47.984
      price  quantity  type               timestamp
0  91347000    0.0020     1 2024-04-28 19:14:47.984
1  91348000    0.0075     1 2024-04-28 19:14:47.984
2  91349000    0.1073     1 2024-04-28 19:14:47.984
3  91350000    0.0144     1 2024-04-28 19:14:47.984
4  91362000    0.3140     1 2024-04-28 19:14:47.984
      price  quantity  type               timestamp
0  91320000    0.0000     0 2024-04-28 19:14:52.937
1  91311000    0.0002     0 2024-04-28 19:14:52.937
2  91305000    0.0007     0 2024-04-28 19:14:52.937
3  91302000    0.0122     0 2024-04-28 19:14:52.937
4  91300000    0.5125     0 2024-04-28 19:14:52.937
      price  quantity  type               timestamp
0  91337000    0.0055     1 2024-04-28 19:14:52.937
1  91338000    0.0020     1 2024-04-28 19:14:52.937
2  91343000    0.1094     1 2024-04-28 19:14:52.937
3  91348000    0.0075     1 2024-04-28 19:14:52.937
4  91350000    0.0144     1 2024-04-28 19:14:52.937
      price  quantity  type               timestamp
0  91300000    0.4910     0 2024-04-28 19:14:57.891
1  91299000    0.0000     0 2024-04-28 19:14:57.891
2  91298000    0.0001     0 2024-04-28 19:14:57.891
3  91296000    0.0002     0 2024-04-28 19:14:57.891
4  91290000    0.0101     0 2024-04-28 19:14:57.891
      price  quantity  type               timestamp
0  91336000    0.0075     1 2024-04-28 19:14:57.891
1  91342000    0.1066     1 2024-04-28 19:14:57.891
2  91343000    0.1094     1 2024-04-28 19:14:57.891
3  91348000    0.0075     1 2024-04-28 19:14:57.891
4  91350000    0.0144     1 2024-04-28 19:14:57.891
      price  quantity  type               timestamp
0  91300000    0.3788     0 2024-04-28 19:15:02.844
1  91299000    0.0000     0 2024-04-28 19:15:02.844
2  91298000    0.0001     0 2024-04-28 19:15:02.844
3  91296000    0.0002     0 2024-04-28 19:15:02.844
4  91290000    0.0101     0 2024-04-28 19:15:02.844
      price  quantity  type               timestamp
0  91335000    0.0075     1 2024-04-28 19:15:02.844
1  91343000    0.1094     1 2024-04-28 19:15:02.844
2  91348000    0.0075     1 2024-04-28 19:15:02.844
3  91350000    0.0144     1 2024-04-28 19:15:02.844
4  91359000    0.1062     1 2024-04-28 19:15:02.844
      price  quantity  type               timestamp
0  91300000    0.3552     0 2024-04-28 19:15:07.797
1  91299000    0.0000     0 2024-04-28 19:15:07.797
2  91298000    0.0001     0 2024-04-28 19:15:07.797
3  91296000    0.0002     0 2024-04-28 19:15:07.797
4  91290000    0.0101     0 2024-04-28 19:15:07.797
      price  quantity  type               timestamp
0  91334000    0.0073     1 2024-04-28 19:15:07.797
1  91335000    0.1000     1 2024-04-28 19:15:07.797
2  91343000    0.1094     1 2024-04-28 19:15:07.797
3  91350000    0.0144     1 2024-04-28 19:15:07.797
4  91375000    0.1055     1 2024-04-28 19:15:07.797
      price  quantity  type               timestamp
0  91300000    0.3416     0 2024-04-28 19:15:12.752
1  91299000    0.0000     0 2024-04-28 19:15:12.752
2  91298000    0.0001     0 2024-04-28 19:15:12.752
3  91296000    0.0002     0 2024-04-28 19:15:12.752
4  91295000    0.0550     0 2024-04-28 19:15:12.752
      price  quantity  type               timestamp
0  91333000    0.0020     1 2024-04-28 19:15:12.752
1  91334000    0.0055     1 2024-04-28 19:15:12.752
2  91335000    0.1000     1 2024-04-28 19:15:12.752
3  91355000    0.1094     1 2024-04-28 19:15:12.752
4  91375000    0.0312     1 2024-04-28 19:15:12.752
      price  quantity  type               timestamp
0  91336000    0.0010     0 2024-04-28 19:15:17.709
1  91335000    0.1822     0 2024-04-28 19:15:17.709
2  91317000    0.0586     0 2024-04-28 19:15:17.709
3  91307000    0.0550     0 2024-04-28 19:15:17.709
4  91304000    0.0543     0 2024-04-28 19:15:17.709
      price  quantity  type               timestamp
0  91391000    0.0629     1 2024-04-28 19:15:17.709
1  91401000    0.0007     1 2024-04-28 19:15:17.709
2  91405000    0.0318     1 2024-04-28 19:15:17.709
3  91406000    0.3140     1 2024-04-28 19:15:17.709
4  91408000    0.7799     1 2024-04-28 19:15:17.709
      price  quantity  type               timestamp
0  91336000    0.0002     0 2024-04-28 19:15:22.663
1  91335000    0.1822     0 2024-04-28 19:15:22.663
2  91323000    0.0003     0 2024-04-28 19:15:22.663
3  91322000    0.0546     0 2024-04-28 19:15:22.663
4  91317000    0.0731     0 2024-04-28 19:15:22.663
      price  quantity  type               timestamp
0  91389000    0.0020     1 2024-04-28 19:15:22.663
1  91395000    0.1094     1 2024-04-28 19:15:22.663
2  91401000    0.0007     1 2024-04-28 19:15:22.663
3  91405000    0.0321     1 2024-04-28 19:15:22.663
4  91406000    0.3140     1 2024-04-28 19:15:22.663
      price  quantity  type               timestamp
0  91336000    0.1212     0 2024-04-28 19:15:27.619
1  91335000    0.2416     0 2024-04-28 19:15:27.619
2  91329000    0.0145     0 2024-04-28 19:15:27.619
3  91328000    0.0368     0 2024-04-28 19:15:27.619
4  91327000    0.1101     0 2024-04-28 19:15:27.619
      price  quantity  type               timestamp
0  91386000    0.1094     1 2024-04-28 19:15:27.619
1  91387000    0.0020     1 2024-04-28 19:15:27.619
2  91401000    0.0007     1 2024-04-28 19:15:27.619
3  91408000    0.7799     1 2024-04-28 19:15:27.619
4  91420000    0.0001     1 2024-04-28 19:15:27.619
      price  quantity  type               timestamp
0  91337000    0.1212     0 2024-04-28 19:15:32.601
1  91335000    0.2416     0 2024-04-28 19:15:32.601
2  91329000    0.0145     0 2024-04-28 19:15:32.601
3  91328000    0.0368     0 2024-04-28 19:15:32.601
4  91327000    0.1101     0 2024-04-28 19:15:32.601
      price  quantity  type               timestamp
0  91384000    0.1093     1 2024-04-28 19:15:32.601
1  91385000    0.0020     1 2024-04-28 19:15:32.601
2  91393000    0.3140     1 2024-04-28 19:15:32.601
3  91401000    0.0007     1 2024-04-28 19:15:32.601
4  91408000    0.7799     1 2024-04-28 19:15:32.601
      price  quantity  type               timestamp
0  91340000    0.1212     0 2024-04-28 19:15:37.569
1  91339000    0.2054     0 2024-04-28 19:15:37.569
2  91336000    0.0002     0 2024-04-28 19:15:37.569
3  91335000    0.2416     0 2024-04-28 19:15:37.569
4  91329000    0.0730     0 2024-04-28 19:15:37.569
      price  quantity  type               timestamp
0  91386000    0.0020     1 2024-04-28 19:15:37.569
1  91387000    0.1093     1 2024-04-28 19:15:37.569
2  91393000    0.3140     1 2024-04-28 19:15:37.569
3  91401000    0.0007     1 2024-04-28 19:15:37.569
4  91408000    0.7799     1 2024-04-28 19:15:37.569
      price  quantity  type               timestamp
0  91341000    0.2064     0 2024-04-28 19:15:42.531
1  91336000    0.0002     0 2024-04-28 19:15:42.531
2  91335000    0.1867     0 2024-04-28 19:15:42.531
3  91329000    0.0585     0 2024-04-28 19:15:42.531
4  91327000    0.0547     0 2024-04-28 19:15:42.531
      price  quantity  type               timestamp
0  91385000    0.1093     1 2024-04-28 19:15:42.531
1  91386000    0.0020     1 2024-04-28 19:15:42.531
2  91393000    0.3140     1 2024-04-28 19:15:42.531
3  91401000    0.0007     1 2024-04-28 19:15:42.531
4  91408000    0.7799     1 2024-04-28 19:15:42.531
      price  quantity  type               timestamp
0  91341000    0.2064     0 2024-04-28 19:15:47.488
1  91336000    0.1214     0 2024-04-28 19:15:47.488
2  91335000    0.1867     0 2024-04-28 19:15:47.488
3  91329000    0.0585     0 2024-04-28 19:15:47.488
4  91327000    0.0549     0 2024-04-28 19:15:47.488
      price  quantity  type               timestamp
0  91392000    0.1093     1 2024-04-28 19:15:47.488
1  91393000    0.3140     1 2024-04-28 19:15:47.488
2  91401000    0.0007     1 2024-04-28 19:15:47.488
3  91408000    0.7799     1 2024-04-28 19:15:47.488
4  91420000    0.0629     1 2024-04-28 19:15:47.488
      price  quantity  type               timestamp
0  91341000    0.2064     0 2024-04-28 19:15:52.460
1  91336000    0.1214     0 2024-04-28 19:15:52.460
2  91335000    0.1867     0 2024-04-28 19:15:52.460
3  91329000    0.0585     0 2024-04-28 19:15:52.460
4  91327000    0.0549     0 2024-04-28 19:15:52.460
      price  quantity  type               timestamp
0  91393000    0.3140     1 2024-04-28 19:15:52.460
1  91401000    0.0007     1 2024-04-28 19:15:52.460
2  91403000    0.1093     1 2024-04-28 19:15:52.460
3  91408000    0.7799     1 2024-04-28 19:15:52.460
4  91420000    0.0629     1 2024-04-28 19:15:52.460
      price  quantity  type               timestamp
0  91341000    0.2063     0 2024-04-28 19:15:57.415
1  91336000    0.0002     0 2024-04-28 19:15:57.415
2  91335000    0.1867     0 2024-04-28 19:15:57.415
3  91320000    0.0001     0 2024-04-28 19:15:57.415
4  91317000    0.0586     0 2024-04-28 19:15:57.415
      price  quantity  type               timestamp
0  91392000    0.0020     1 2024-04-28 19:15:57.415
1  91393000    0.3140     1 2024-04-28 19:15:57.415
2  91401000    0.0007     1 2024-04-28 19:15:57.415
3  91408000    0.7799     1 2024-04-28 19:15:57.415
4  91409000    0.1093     1 2024-04-28 19:15:57.415
      price  quantity  type               timestamp
0  91392000    0.2007     0 2024-04-28 19:16:02.375
1  91342000    0.0010     0 2024-04-28 19:16:02.375
2  91341000    0.0010     0 2024-04-28 19:16:02.375
3  91336000    0.1214     0 2024-04-28 19:16:02.375
4  91335000    0.1867     0 2024-04-28 19:16:02.375
      price  quantity  type               timestamp
0  91401000    0.0007     1 2024-04-28 19:16:02.375
1  91408000    0.7799     1 2024-04-28 19:16:02.375
2  91409000    0.3140     1 2024-04-28 19:16:02.375
3  91420000    0.1094     1 2024-04-28 19:16:02.375
4  91425000    0.0015     1 2024-04-28 19:16:02.375
      price  quantity  type               timestamp
0  91342000    0.0010     0 2024-04-28 19:16:07.337
1  91341000    0.0010     0 2024-04-28 19:16:07.337
2  91336000    0.0006     0 2024-04-28 19:16:07.337
3  91335000    0.1867     0 2024-04-28 19:16:07.337
4  91320000    0.0001     0 2024-04-28 19:16:07.337
      price  quantity  type               timestamp
0  91381000    0.0377     1 2024-04-28 19:16:07.337
1  91382000    0.1093     1 2024-04-28 19:16:07.337
2  91383000    0.3194     1 2024-04-28 19:16:07.337
3  91389000    0.0170     1 2024-04-28 19:16:07.337
4  91399000    0.0629     1 2024-04-28 19:16:07.337
      price  quantity  type               timestamp
0  91335000    0.0079     0 2024-04-28 19:16:12.294
1  91320000    0.0001     0 2024-04-28 19:16:12.294
2  91301000    0.1349     0 2024-04-28 19:16:12.294
3  91300000    0.3339     0 2024-04-28 19:16:12.294
4  91299000    0.0000     0 2024-04-28 19:16:12.294
      price  quantity  type               timestamp
0  91377000    0.1147     1 2024-04-28 19:16:12.294
1  91379000    0.0629     1 2024-04-28 19:16:12.294
2  91383000    0.3140     1 2024-04-28 19:16:12.294
3  91401000    1.8007     1 2024-04-28 19:16:12.294
4  91406000    0.0645     1 2024-04-28 19:16:12.294
      price  quantity  type               timestamp
0  91320000    0.0001     0 2024-04-28 19:16:17.250
1  91301000    0.0100     0 2024-04-28 19:16:17.250
2  91300000    0.3339     0 2024-04-28 19:16:17.250
3  91299000    0.0000     0 2024-04-28 19:16:17.250
4  91298000    0.0001     0 2024-04-28 19:16:17.250
      price  quantity  type               timestamp
0  91334000    0.0245     1 2024-04-28 19:16:17.250
1  91335000    0.0603     1 2024-04-28 19:16:17.250
2  91351000    0.0629     1 2024-04-28 19:16:17.250
3  91357000    0.0388     1 2024-04-28 19:16:17.250
4  91358000    0.3140     1 2024-04-28 19:16:17.250
      price  quantity  type               timestamp
0  91300000    0.1587     0 2024-04-28 19:16:22.207
1  91299000    0.0000     0 2024-04-28 19:16:22.207
2  91298000    0.0001     0 2024-04-28 19:16:22.207
3  91296000    0.0002     0 2024-04-28 19:16:22.207
4  91290000    0.0201     0 2024-04-28 19:16:22.207
      price  quantity  type               timestamp
0  91301000    0.0089     1 2024-04-28 19:16:22.207
1  91334000    0.0299     1 2024-04-28 19:16:22.207
2  91335000    0.0603     1 2024-04-28 19:16:22.207
3  91345000    0.1094     1 2024-04-28 19:16:22.207
4  91348000    3.2570     1 2024-04-28 19:16:22.207
      price  quantity  type               timestamp
0  91299000    0.0000     0 2024-04-28 19:16:27.167
1  91298000    0.0001     0 2024-04-28 19:16:27.167
2  91296000    0.0002     0 2024-04-28 19:16:27.167
3  91290000    0.0201     0 2024-04-28 19:16:27.167
4  91288000    0.0019     0 2024-04-28 19:16:27.167
      price  quantity  type               timestamp
0  91300000    0.7281     1 2024-04-28 19:16:27.167
1  91301000    0.0629     1 2024-04-28 19:16:27.167
2  91305000    0.3140     1 2024-04-28 19:16:27.167
3  91333000    0.0656     1 2024-04-28 19:16:27.167
4  91335000    1.8603     1 2024-04-28 19:16:27.167
      price  quantity  type               timestamp
0  91290000    0.0001     0 2024-04-28 19:16:32.132
1  91288000    0.0019     0 2024-04-28 19:16:32.132
2  91287000    0.0001     0 2024-04-28 19:16:32.132
3  91285000    0.0200     0 2024-04-28 19:16:32.132
4  91280000    0.0047     0 2024-04-28 19:16:32.132
      price  quantity  type               timestamp
0  91299000    0.0434     1 2024-04-28 19:16:32.132
1  91300000    0.4963     1 2024-04-28 19:16:32.132
2  91301000    0.0629     1 2024-04-28 19:16:32.132
3  91305000    0.3140     1 2024-04-28 19:16:32.132
4  91333000    0.0656     1 2024-04-28 19:16:32.132
      price  quantity  type               timestamp
0  91285000    0.0123     0 2024-04-28 19:16:37.090
1  91280000    0.0047     0 2024-04-28 19:16:37.090
2  91278000    0.0120     0 2024-04-28 19:16:37.090
3  91277000    0.0100     0 2024-04-28 19:16:37.090
4  91275000    0.0061     0 2024-04-28 19:16:37.090
      price  quantity  type               timestamp
0  91290000    0.0161     1 2024-04-28 19:16:37.090
1  91297000    0.2000     1 2024-04-28 19:16:37.090
2  91298000    0.0020     1 2024-04-28 19:16:37.090
3  91299000    0.0360     1 2024-04-28 19:16:37.090
4  91301000    0.0629     1 2024-04-28 19:16:37.090
      price  quantity  type               timestamp
0  91281000    0.0245     0 2024-04-28 19:16:42.047
1  91280000    0.0047     0 2024-04-28 19:16:42.047
2  91278000    0.0120     0 2024-04-28 19:16:42.047
3  91277000    0.0100     0 2024-04-28 19:16:42.047
4  91275000    0.0061     0 2024-04-28 19:16:42.047
      price  quantity  type               timestamp
0  91285000    0.2684     1 2024-04-28 19:16:42.047
1  91288000    0.0020     1 2024-04-28 19:16:42.047
2  91290000    0.0161     1 2024-04-28 19:16:42.047
3  91296000    0.4963     1 2024-04-28 19:16:42.047
4  91299000    0.0396     1 2024-04-28 19:16:42.047
      price  quantity  type               timestamp
0  91275000    0.0061     0 2024-04-28 19:16:47.041
1  91274000    0.0010     0 2024-04-28 19:16:47.041
2  91270000    0.0067     0 2024-04-28 19:16:47.041
3  91269000    0.0109     0 2024-04-28 19:16:47.041
4  91266000    0.0010     0 2024-04-28 19:16:47.041
      price  quantity  type               timestamp
0  91277000    0.0009     1 2024-04-28 19:16:47.041
1  91278000    0.3278     1 2024-04-28 19:16:47.041
2  91281000    0.0036     1 2024-04-28 19:16:47.041
3  91285000    0.0630     1 2024-04-28 19:16:47.041
4  91290000    0.0161     1 2024-04-28 19:16:47.041
      price  quantity  type               timestamp
0  91270000    0.0066     0 2024-04-28 19:16:52.038
1  91269000    0.0109     0 2024-04-28 19:16:52.038
2  91266000    0.0010     0 2024-04-28 19:16:52.038
3  91265000    0.0008     0 2024-04-28 19:16:52.038
4  91260000    0.0014     0 2024-04-28 19:16:52.038
      price  quantity  type               timestamp
0  91274000    0.1157     1 2024-04-28 19:16:52.038
1  91275000    0.0033     1 2024-04-28 19:16:52.038
2  91277000    0.0575     1 2024-04-28 19:16:52.038
3  91278000    0.1224     1 2024-04-28 19:16:52.038
4  91281000    0.0036     1 2024-04-28 19:16:52.038
      price  quantity  type               timestamp
0  91230000    0.1176     0 2024-04-28 19:16:56.998
1  91229000    0.0328     0 2024-04-28 19:16:56.998
